Spec1,Spec2,Spec3,Spec4
360.2498046875,8.519951172,-32.45472824,-2.938363882
-87.0601953125,7.609951172,-54.95154353,4.984713041
-262.8501953125,6.299951172,-65.53753079,1.600097656
256.4498046875,8.779951172,-39.67128875,6.138559195
-14.7701953125,5.869951172,-53.90695754,5.215482272
-145.8401953125,7.369951172,-52.51842251,7.446251502
-534.0101953125,4.519951172,-68.35281741,-0.784517728
-255.7401953125,5.859951172,-57.2063206,3.830866887
-526.5601953125,6.389951172,-68.28912315,7.215482272
78.7298046875,6.019951172,-48.95791296,3.523174579
204.2598046875,8.319951172,-39.88784926,9.061636118
-187.5201953125,6.579951172,-55.88147983,6.984713041
183.7398046875,8.039951172,-37.63944162,-0.399902344
70.5498046875,6.299951172,-44.48657538,6.677020733
-598.7401953125,5.649951172,-74.34644799,-0.322979267
465.2898046875,8.399951172,-30.34644799,0.984713041
372.6698046875,7.619951172,-34.02160722,0.75394381
-303.5101953125,8.819951172,-55.0152378,-0.169133113
-45.7501953125,5.119951172,-50.26364544,-0.784517728
-73.6501953125,6.869951172,-44.80504671,0.677020733
-439.6101953125,7.039951172,-61.69676646,4.984713041
-347.3101953125,6.929951172,-60.18084289,5.984713041
-399.8501953125,6.679951172,-61.44835882,0.215482272
-178.4301953125,7.809951172,-57.58211678,99.06163612
-198.1101953125,8.579951172,-58.58211678,46.13855919
-95.1801953125,5.909951172,-53.89421869,5.984713041
219.4598046875,5.189951172,-41.27001487,7.369328425
-112.7401953125,8.719951172,-50.32097028,5.523174579
168.9698046875,8.679951172,-41.88784926,8.061636118
575.8198046875,5.379951172,-33.90058811,4.907789964
51.7098046875,9.669951172,-45.42288111,1.75394381
-59.4901953125,6.769951172,-50.00249894,-1.476825421
-63.2001953125,6.939951172,-48.97065181,6.215482272
146.7598046875,7.489951172,-42.91969639,67.83086689
164.1198046875,6.839951172,-42.07893206,153.1385592
-236.8401953125,4.889951172,-53.77319958,30.98471304
-419.9601953125,6.499951172,-56.77319958,12.4462515
278.3998046875,8.189951172,-31.12351805,10.75394381
-363.7301953125,7.719951172,-21.7540913,3.138559195
-387.2701953125,6.379951172,616.5452718,8.446251502
-468.0101953125,5.069951172,3984.373297,13.90778996
333.7998046875,8.109951172,375.6471826,6.677020733
-20.9901953125,7.579951172,31.39240552,5.138559195
-129.9701953125,5.459951172,-10.0152378,2.600097656
-629.0901953125,6.839951172,-42.14262633,7.061636118
-182.9001953125,6.359951172,-33.69039703,8.215482272
378.6698046875,8.029951172,-24.60759448,2.446251502
263.4298046875,8.449951172,-33.67765818,0.369328425
-554.1101953125,4.789951172,-67.7540913,2.061636118
-225.1201953125,7.569951172,-49.69676646,7.600097656
371.3398046875,8.019951172,-32.4674671,6.446251502
-116.6501953125,5.189951172,-55.09167092,3.138559195
-374.9301953125,5.779951172,-62.09167092,3.446251502
6.2898046875,5.649951172,-47.64581104,13.67702073
-521.4101953125,6.039951172,-67.10440977,-0.707594651
-365.2601953125,8.259951172,-63.1362569,2.75394381
-75.6301953125,7.639951172,-49.67765818,-0.092210036
-85.6801953125,7.439951172,-53.88784926,11.67702073
330.8698046875,8.049951172,-42.93880468,1.523174579
-717.5601953125,4.749951172,-68.80504671,6.523174579
-543.6301953125,6.069951172,-68.19995117,7.292405349
109.6398046875,9.029951172,-47.51205308,0.369328425
272.2498046875,7.279951172,-42.27001487,-0.476825421
402.3098046875,7.359951172,-37.62670276,7.523174579
-40.1301953125,6.969951172,-48.7540913,4.600097656
-1.0601953125,8.459951172,-50.30823143,5.061636118
185.2198046875,6.479951172,-44.74135245,6.600097656
-320.7801953125,4.589951172,-59.14262633,8.292405349
-131.7701953125,6.369951172,-54.02160722,6.523174579
-93.7201953125,7.999951172,-57.03434608,7.523174579
-270.4101953125,5.879951172,-54.8496327,3.75394381
-655.8701953125,5.159951172,-74.28912315,-1.169133113
153.3298046875,3.629951172,-50.50568366,3.215482272
85.9198046875,8.719951172,-50.99612952,3.523174579
498.1398046875,6.239951172,-39.31460085,9.292405349
105.0498046875,8.769951172,-49.73498302,7.215482272
-243.9001953125,6.859951172,-58.63307219,2.215482272
-290.6001953125,4.769951172,-60.62033334,1.677020733
-182.3601953125,6.709951172,-59.41651168,5.677020733
-46.3501953125,6.919951172,-47.11714862,3.446251502
-380.6501953125,4.199951172,-67.95154353,2.292405349
87.2898046875,8.409951172,-48.23179831,-0.707594651
-11.2701953125,7.929951172,-51.30823143,1.600097656
-451.0401953125,5.429951172,-70.79230786,4.215482272
-670.8601953125,5.379951172,-76.03434608,8.061636118
-36.6001953125,5.069951172,-55.61396391,1.600097656
224.9998046875,7.269951172,-47.3974034,3.907789964
-213.3701953125,5.419951172,-60.1107792,9.369328425
-82.0801953125,5.399951172,-59.28912315,4.677020733
357.9798046875,7.019951172,-39.1107792,2.523174579
-309.4101953125,7.619951172,-64.73498302,5.138559195
-171.9901953125,7.079951172,-59.38466455,2.600097656
-75.4801953125,6.109951172,-52.41651168,6.061636118
-396.3501953125,5.839951172,-65.74772187,8.446251502
106.7198046875,7.229951172,-46.63944162,8.138559195
-311.2001953125,6.919951172,-64.24453716,2.830866887
-211.4801953125,6.949951172,-57.29549257,8.215482272
-25.7501953125,6.049951172,-53.60759448,2.061636118
48.7698046875,8.899951172,-53.66491932,9.215482272
108.5598046875,7.519951172,-44.89421869,1.215482272
226.2298046875,5.459951172,-43.42288111,-0.630671575
665.0198046875,7.379951172,-32.32733971,-0.784517728
-475.8901953125,6.449951172,105.5962272,2.523174579
18.6398046875,5.499951172,81.65992144,10.13855919
-84.0201953125,8.729951172,-44.69039703,-1.322979267
-264.3601953125,8.079951172,-58.00249894,10.67702073
-169.6901953125,5.339951172,-57.49931423,2.292405349
395.5598046875,7.359951172,-40.90695754,3.677020733
-297.2101953125,6.669951172,-57.43561996,4.984713041
-8.9001953125,9.229951172,-50.18721232,0.523174579
719.5898046875,8.389951172,-32.62033334,3.215482272
173.9998046875,9.859951172,-53.93880468,6.600097656
71.6398046875,6.059951172,-55.19358175,3.369328425
-79.9901953125,6.449951172,-60.89421869,7.061636118
-439.1501953125,6.049951172,-72.90058811,5.215482272
309.8898046875,7.719951172,-47.00249894,2.138559195
114.0198046875,8.159951172,-56.55663907,4.215482272
358.1798046875,7.799951172,-47.25090659,1.292405349
234.2398046875,7.039951172,-47.02160722,8.677020733
191.0798046875,5.169951172,-58.14899576,4.600097656
141.2998046875,8.569951172,-62.40377283,4.292405349
671.3398046875,6.529951172,-40.09804034,3.75394381
218.9098046875,5.599951172,-59.46109767,3.600097656
465.7598046875,7.459951172,-51.60759448,6.061636118
982.4898046875,5.849951172,-45.63307219,0.600097656
515.9898046875,9.269951172,-64.30823143,3.446251502
1058.7198046875,6.719951172,-50.77319958,-0.092210036
585.0298046875,9.989951172,-40.3974034,7.061636118
-23.1401953125,5.459951172,-54.66491932,2.677020733
472.0098046875,8.499951172,-49.71587474,0.292405349
149.2598046875,5.969951172,-42.32733971,0.523174579
34.4998046875,5.869951172,-58.02160722,2.830866887
836.7898046875,10.11995117,-30.67128875,7.907789964
-5.0601953125,6.629951172,-58.47383652,5.138559195
-251.2901953125,4.789951172,-63.55026964,3.446251502
730.6698046875,9.509951172,-28.62033334,2.292405349
-483.0801953125,4.729951172,-70.69039703,8.215482272
375.8798046875,9.249951172,-36.59485563,1.446251502
235.1798046875,5.979951172,-50.15536518,3.75394381
11.0298046875,9.129951172,-51.19995117,11.36932843
138.5598046875,8.199951172,-40.71587474,8.984713041
188.9498046875,6.869951172,-45.70313589,3.369328425
173.1998046875,7.719951172,-45.2063206,3.292405349
-311.4101953125,6.589951172,-59.14899576,2.292405349
-104.0201953125,7.369951172,-58.17447346,3.369328425
-85.0301953125,6.829951172,-51.19358175,7.061636118
-89.1601953125,7.879951172,-55.16810404,5.523174579
58.0998046875,5.899951172,-52.93243525,4.907789964
-92.9901953125,6.149951172,-60.9451741,5.215482272
45.6998046875,4.939951172,-51.7540913,13.75394381
-70.9401953125,7.099951172,-55.70313589,-0.24605619
362.7698046875,8.289951172,-39.84326327,3.830866887
-506.2401953125,7.499951172,-67.99612952,-0.399902344
58.7698046875,7.989951172,-51.21905945,1.523174579
86.4698046875,6.139951172,-47.41651168,-0.015286959
-454.9201953125,5.299951172,-68.41651168,2.215482272
61.4598046875,6.099951172,-53.02797665,3.600097656
27.5198046875,7.779951172,-48.42925053,4.600097656
296.1798046875,6.809951172,-41.77956901,1.677020733
113.9898046875,6.579951172,-50.83052442,3.907789964
-189.6401953125,6.499951172,-60.67128875,1.215482272
-58.0701953125,9.779951172,-54.05345436,4.369328425
-259.8001953125,5.089951172,-65.05982378,-0.476825421
-450.9901953125,8.729951172,-67.18084289,3.907789964
-5.6901953125,5.949951172,-52.27638429,4.677020733
-63.1801953125,5.229951172,-54.37192569,5.984713041
589.5098046875,7.359951172,-31.14262633,1.907789964
163.3198046875,7.039951172,-49.42288111,7.061636118
-355.0601953125,3.619951172,-65.44198939,6.75394381
-36.5301953125,8.289951172,-52.42925053,2.907789964
-105.9601953125,4.039951172,-51.80504671,6.061636118
-95.6301953125,7.429951172,-54.83689385,5.215482272
2.4398046875,8.499951172,-49.47383652,6.138559195
151.2598046875,4.299951172,-49.97065181,2.600097656
-369.5901953125,7.469951172,-68.2063206,3.215482272
291.9098046875,8.949951172,-43.95791296,9.677020733
51.6298046875,7.429951172,-47.60122506,0.215482272
-239.7701953125,6.629951172,-58.6840276,-0.092210036
-69.3001953125,8.459951172,-57.16173461,2.523174579
-205.4101953125,4.179951172,-57.97702124,3.215482272
-57.1801953125,5.489951172,-54.93243525,3.677020733
491.1298046875,7.789951172,-37.81778557,3.446251502
543.4398046875,6.579951172,-37.88784926,7.830866887
-570.3101953125,6.089951172,-78.3974034,-0.476825421
112.7898046875,5.719951172,-46.32733971,2.830866887
-22.0201953125,7.909951172,-54.57574735,4.138559195
209.0098046875,9.979951172,-44.72224417,3.292405349
367.9798046875,8.079951172,-38.33370913,-3.015286959
-332.4601953125,5.339951172,-62.72861359,11.36932843
0.8198046875,8.249951172,-54.60122506,-1.707594651
263.6398046875,6.459951172,-44.07893206,4.75394381
48.3898046875,6.889951172,-51.65218047,1.830866887
401.6298046875,8.759951172,-43.40377283,-0.553748498
207.3998046875,6.769951172,-47.93243525,6.292405349
626.2298046875,9.849951172,-32.03434608,6.138559195
384.8798046875,11.55995117,-41.88147983,2.523174579
-573.2201953125,8.909951172,-73.19995117,3.215482272
38.4498046875,15.11995117,-54.26364544,7.984713041
470.2498046875,37.42995117,-37.60122506,9.369328425
262.2298046875,82.06995117,-46.34644799,4.830866887
-98.1801953125,249.4099512,-54.37829512,-1.553748498
95.9698046875,402.3999512,-49.91969639,7.138559195
-194.0901953125,242.9699512,-59.23179831,1.061636118
332.4598046875,118.9199512,-40.82415499,9.446251502
197.2698046875,31.90995117,-48.73498302,0.369328425
-140.0601953125,16.32995117,-55.72861359,4.830866887
-303.3201953125,12.06995117,-64.84326327,4.523174579
290.6698046875,11.44995117,-45.34007856,2.292405349
255.0798046875,9.159951172,-46.54390022,0.677020733
91.3598046875,10.55995117,-48.67765818,7.830866887
145.8498046875,7.919951172,-49.44835882,-4.784517728
-120.5401953125,10.45995117,-62.59485563,7.907789964
544.7298046875,10.31995117,-42.18084289,4.677020733
379.4598046875,11.71995117,-41.60759448,0.830866887
78.4498046875,9.749951172,-53.80504671,10.13855919
-67.5201953125,10.60995117,-58.27638429,0.984713041
410.2798046875,11.96995117,-46.56937792,3.138559195
-54.8801953125,12.70995117,-58.93880468,-2.938363882
-251.2601953125,17.45995117,-67.32733971,8.677020733
247.1098046875,41.94995117,-47.15536518,5.292405349
475.0698046875,105.0399512,-40.03434608,0.907789964
420.6598046875,287.7399512,-40.70313589,6.677020733
-215.8301953125,527.7299512,-66.83689385,3.600097656
114.0298046875,517.3599512,-52.87511041,1.907789964
264.1098046875,281.8599512,-47.6840276,-2.861440805
-250.7901953125,113.7599512,-66.42925053,8.907789964
474.4998046875,36.13995117,-40.78593843,4.292405349
117.3098046875,19.80995117,-49.02797665,2.446251502
426.5598046875,16.10995117,-46.00249894,7.369328425
53.3998046875,10.36995117,-53.27001487,3.523174579
413.1498046875,10.19995117,-47.32097028,7.215482272
286.3498046875,10.90995117,-49.78593843,2.75394381
318.4098046875,8.289951172,-53.93880468,-0.399902344
690.9698046875,11.51995117,-40.90695754,0.369328425
374.8498046875,9.459951172,-44.81778557,5.446251502
18.3998046875,8.569951172,-60.56937792,6.907789964
159.1398046875,7.069951172,-56.14262633,-0.015286959
1021.9398046875,8.159951172,-32.59485563,-2.707594651
238.8598046875,9.019951172,-58.91969639,-3.169133113
499.4498046875,8.319951172,-51.64581104,5.292405349
642.9298046875,6.769951172,-48.15536518,7.446251502
996.5798046875,10.75995117,-35.79230786,0.061636118
128.2198046875,5.319951172,-65.41651168,4.446251502
876.1698046875,7.929951172,-44.54390022,1.984713041
937.4998046875,7.919951172,-44.1107792,5.138559195
380.0398046875,8.429951172,-64.1362569,3.215482272
1063.1898046875,7.559951172,-41.12988748,2.369328425
661.9798046875,8.359951172,-57.8496327,6.600097656
842.5798046875,6.589951172,-52.21269003,4.369328425
718.8798046875,6.029951172,-61.36555627,7.677020733
1019.8498046875,5.359951172,-55.25090659,-0.938363882
1156.8498046875,6.559951172,-53.17447346,2.138559195
1520.4898046875,8.019951172,-48.48020595,0.523174579
2224.2498046875,8.909951172,-30.67128875,2.138559195
1852.1498046875,8.459951172,-42.92606582,4.907789964
1318.1398046875,6.909951172,-57.04708493,6.292405349
1721.3898046875,6.269951172,-48.2063206,4.984713041
2091.0098046875,7.249951172,-34.79867729,4.677020733
1966.8898046875,8.149951172,-43.53753079,6.907789964
1947.2798046875,3.949951172,-56.49931423,7.523174579
2255.1398046875,6.699951172,-40.25090659,-1.24605619
1850.1898046875,6.869951172,-62.83052442,5.600097656
2085.9098046875,7.939951172,-53.44198939,7.75394381
2377.6598046875,9.289951172,-43.5884862,5.677020733
2363.3298046875,6.199951172,-53.33370913,6.907789964
3670.1498046875,8.539951172,-30.80504671,1.600097656
3190.2598046875,8.569951172,-46.73498302,3.75394381
2708.1198046875,4.489951172,-64.71587474,11.13855919
3083.5198046875,7.889951172,-58.06619321,5.984713041
3625.1798046875,8.469951172,-45.35281741,-4.322979267
8213.2998046875,7.619951172,-49.80504671,4.75394381
25044.7698046875,6.899951172,-36.90695754,10.60009766
25189.8898046875,7.789951172,-43.65218047,2.061636118
25464.9998046875,7.979951172,-53.41014225,2.369328425
29606.6598046875,5.179951172,-48.84326327,5.75394381
6434.9998046875,7.249951172,-69.32733971,3.369328425
1310.5098046875,5.989951172,-43.42288111,9.138559195
1339.0798046875,9.879951172,-30.15536518,-1.553748498
1384.5798046875,5.729951172,-54.14262633,6.292405349
1427.0198046875,5.999951172,-45.34007856,1.523174579
1491.4998046875,5.239951172,-50.48657538,5.138559195
1561.6898046875,8.199951172,-49.6585499,-1.938363882
1656.9798046875,7.049951172,-39.5630085,4.75394381
1807.1798046875,7.819951172,-54.12988748,5.907789964
2490.1698046875,5.299951172,-63.29549257,8.830866887
10842.7298046875,5.529951172,-39.77956901,1.446251502
25513.5898046875,8.059951172,-43.08530149,9.446251502
25192.8798046875,5.889951172,-39.18721232,7.600097656
24848.2198046875,8.849951172,-24.74135245,0.138559195
23707.6398046875,6.719951172,-45.95791296,9.600097656
24065.2098046875,7.479951172,-62.00886837,3.677020733
22157.6298046875,8.039951172,-54.95154353,8.830866887
17424.1198046875,6.589951172,-41.21905945,3.677020733
15694.3598046875,6.719951172,-44.34007856,6.75394381
12666.4698046875,5.279951172,-61.0152378,1.984713041
10329.2098046875,7.989951172,-51.93880468,11.90778996
7968.1498046875,8.349951172,-50.77956901,2.138559195
7780.2398046875,6.549951172,-36.53753079,2.523174579
6115.2798046875,5.829951172,-51.95791296,2.600097656
4253.6098046875,6.189951172,-66.78593843,3.138559195
3763.1498046875,4.999951172,-58.23179831,3.292405349
4052.9298046875,8.449951172,-38.69676646,5.061636118
3195.6098046875,4.479951172,-58.09167092,6.523174579
2853.5898046875,7.899951172,-47.34644799,11.29240535
2521.8498046875,6.349951172,-47.12351805,0.369328425
1650.7498046875,5.089951172,-58.86237155,0.984713041
1688.2598046875,6.199951172,-62.72861359,8.061636118
1389.5398046875,6.409951172,-57.21269003,-0.784517728
1285.4098046875,5.319951172,-63.55026964,6.138559195
1499.2798046875,6.569951172,-53.96428238,4.677020733
1130.6798046875,5.809951172,-55.40377283,0.677020733
710.8198046875,7.859951172,-54.1107792,7.215482272
905.0798046875,4.249951172,-54.8496327,6.907789964
1364.4798046875,8.029951172,-41.60759448,6.907789964
867.7198046875,3.759951172,-51.05345436,6.600097656
1071.8498046875,6.659951172,-48.91332697,4.215482272
1347.9398046875,7.449951172,-41.88147983,2.984713041
762.0498046875,8.339951172,-46.19358175,-1.169133113
409.3598046875,6.009951172,-57.5630085,0.446251502
274.1398046875,4.679951172,-58.48020595,-2.24605619
622.8398046875,6.799951172,-50.97065181,5.215482272
577.1298046875,6.499951172,-50.61396391,7.523174579
576.7098046875,8.229951172,-42.50568366,1.75394381
616.1798046875,6.839951172,-50.79230786,5.215482272
470.8298046875,9.459951172,-48.74135245,8.677020733
667.9698046875,7.629951172,-50.56937792,1.830866887
395.4298046875,6.519951172,-50.25727601,4.907789964
722.1998046875,7.929951172,-40.8496327,5.600097656
574.0498046875,7.439951172,-47.29549257,7.600097656
288.5298046875,5.599951172,-55.05982378,7.677020733
337.7098046875,6.899951172,-56.54390022,6.138559195
-39.6701953125,6.179951172,-63.16173461,4.061636118
18.9298046875,6.009951172,-56.1107792,1.215482272
147.0598046875,6.749951172,-57.57574735,-0.169133113
537.0198046875,7.129951172,-42.72861359,2.523174579
488.9498046875,5.519951172,-43.04708493,-3.169133113
69.8898046875,5.899951172,-53.45472824,1.907789964
179.1998046875,7.159951172,-55.44835882,0.907789964
103.4398046875,5.569951172,-53.09167092,5.292405349
455.7298046875,8.749951172,-44.91332697,2.523174579
458.7798046875,6.659951172,-46.90695754,0.446251502
-136.0901953125,7.729951172,-59.98339066,2.292405349
260.8898046875,6.219951172,-48.00249894,7.75394381
290.4798046875,8.279951172,-46.81778557,-2.169133113
571.1798046875,6.389951172,-34.07893206,3.292405349
226.5698046875,7.189951172,-52.29549257,2.369328425
746.5198046875,9.039951172,-29.07256264,10.21548227
351.1998046875,8.129951172,-42.02160722,5.292405349
448.6898046875,8.419951172,-44.44198939,4.600097656
168.8998046875,6.369951172,-47.83689385,3.677020733
264.7198046875,3.989951172,-41.5884862,2.292405349
-19.1601953125,4.399951172,-57.301862,-1.322979267
1334.2998046875,9.569951172,-13.74772187,6.061636118
-210.5101953125,6.079951172,-59.79867729,0.446251502
-266.1601953125,4.849951172,-62.62670276,1.138559195
543.3998046875,6.319951172,-35.35918684,8.061636118
348.8998046875,6.709951172,-42.90058811,4.138559195
-40.1701953125,9.189951172,-56.83689385,3.907789964
361.7298046875,4.909951172,-42.90695754,4.215482272
207.2598046875,7.679951172,-46.76683015,3.215482272
478.7298046875,5.439951172,-40.4929448,1.677020733
177.2898046875,7.029951172,-45.02797665,5.600097656
5.4798046875,4.349951172,-52.59485563,4.907789964
-533.9001953125,4.589951172,-72.70313589,0.984713041
-111.4201953125,6.999951172,-55.12988748,9.677020733
36.1598046875,4.939951172,-51.90058811,6.600097656
-178.8101953125,6.759951172,-57.50568366,7.369328425
-343.2801953125,5.579951172,-64.55663907,4.75394381
-356.9101953125,4.159951172,-66.45472824,1.138559195
277.5198046875,5.049951172,-47.35281741,6.061636118
-103.6801953125,6.739951172,-58.91969639,-0.169133113
542.5098046875,7.269951172,-34.53116136,3.677020733
65.5898046875,3.849951172,-48.27001487,10.36932843
144.1298046875,5.199951172,-46.7540913,4.75394381
168.6098046875,9.169951172,-41.89421869,1.523174579
309.5698046875,6.709951172,-40.44835882,-0.476825421
599.8498046875,7.519951172,-31.57574735,1.061636118
143.3698046875,4.949951172,-50.33370913,7.677020733
538.1598046875,6.039951172,-30.91332697,0.523174579
616.9598046875,7.479951172,-30.85600213,6.061636118
184.3698046875,6.649951172,-47.40377283,8.600097656
551.1098046875,7.799951172,-29.32733971,-2.399902344
146.9098046875,4.939951172,-44.00886837,7.830866887
-161.5401953125,8.819951172,-48.28912315,4.215482272
570.1398046875,6.879951172,-28.71587474,9.292405349
-26.5001953125,4.199951172,-52.95154353,2.830866887
184.1498046875,5.829951172,-39.74135245,3.138559195
102.9298046875,7.179951172,-37.80504671,-1.707594651
297.7798046875,7.559951172,-43.18084289,8.907789964
310.8198046875,4.969951172,-40.33370913,-0.015286959
159.0898046875,8.589951172,-39.19995117,11.75394381
254.9998046875,7.319951172,-37.48657538,-1.399902344
327.9098046875,7.019951172,-42.16810404,5.984713041
172.1298046875,7.189951172,-42.02797665,9.292405349
-268.7601953125,4.259951172,-56.82415499,8.061636118
632.0598046875,7.949951172,-25.71587474,3.292405349
302.5598046875,8.209951172,-36.00886837,4.138559195
-91.0501953125,5.649951172,-48.54390022,4.292405349
627.4198046875,6.969951172,-24.50568366,3.523174579
-21.2801953125,7.359951172,-43.03434608,0.061636118
-145.8401953125,4.069951172,-49.1362569,2.292405349
193.3498046875,6.899951172,-41.21269003,6.600097656
-223.4001953125,4.679951172,-54.00249894,3.369328425
216.8098046875,6.029951172,-41.93243525,4.138559195
146.5598046875,3.429951172,-47.09167092,3.830866887
60.3798046875,7.109951172,-44.14262633,-1.169133113
456.2998046875,7.029951172,-30.19358175,9.292405349
169.5698046875,7.009951172,-39.12351805,8.215482272
296.6498046875,7.969951172,-39.63944162,1.446251502
-40.7201953125,7.169951172,-47.98339066,3.600097656
-38.8601953125,8.389951172,-46.12351805,6.677020733
-280.1801953125,6.959951172,-53.32733971,9.600097656
361.2298046875,7.139951172,-33.83052442,10.4462515
141.4498046875,6.049951172,-43.21905945,5.75394381
-244.8401953125,4.399951172,-51.22542888,6.369328425
-364.4701953125,6.039951172,-55.45472824,2.292405349
583.4998046875,6.989951172,-22.52479194,2.984713041
33.6798046875,5.729951172,-42.62670276,9.600097656
-353.5001953125,5.649951172,-55.42925053,2.75394381
163.6198046875,7.009951172,-33.49931423,3.215482272
22.9598046875,5.219951172,-40.90695754,2.677020733
347.9198046875,6.889951172,-32.3974034,5.830866887
800.9098046875,6.549951172,-18.95791296,4.138559195
314.4698046875,5.049951172,-31.12988748,2.292405349
-77.0801953125,8.549951172,-44.04708493,2.907789964
-286.8601953125,5.559951172,-49.92606582,13.60009766
71.3398046875,7.699951172,-43.37829512,-0.322979267
-47.9201953125,5.929951172,-40.48020595,3.523174579
343.1298046875,8.599951172,-29.70950531,1.215482272
-152.3701953125,8.819951172,-43.19995117,9.907789964
-514.5801953125,4.279951172,-59.25727601,3.292405349
-233.1801953125,6.549951172,-43.30823143,5.369328425
-371.0801953125,6.639951172,-54.67765818,1.215482272
419.4898046875,5.499951172,-26.35281741,5.600097656
472.9898046875,9.279951172,-20.40377283,4.061636118
256.0798046875,7.349951172,-27.61396391,4.446251502
213.8398046875,8.009951172,-30.60759448,5.369328425
155.4598046875,7.679951172,-32.18084289,3.984713041
-83.4701953125,5.309951172,-40.67128875,3.369328425
205.9498046875,7.499951172,-29.76046073,6.138559195
-241.6501953125,7.549951172,-45.21905945,2.523174579
-162.2101953125,3.889951172,-44.57574735,6.369328425
-309.0501953125,6.389951172,-47.90695754,1.061636118
-537.1701953125,2.639951172,-54.53753079,6.061636118
-83.3301953125,7.689951172,-40.16810404,3.446251502
874.6698046875,8.359951172,-7.461097669,2.600097656
20.2698046875,6.819951172,-32.55663907,2.369328425
-169.1601953125,8.179951172,-38.60122506,2.984713041
197.3898046875,5.469951172,-26.53116136,8.061636118
-266.7801953125,6.159951172,-46.81141614,5.523174579
-315.6701953125,5.469951172,-48.76683015,-2.784517728
57.0398046875,7.759951172,-27.60759448,1.677020733
-40.9701953125,6.359951172,-33.67128875,6.830866887
477.1298046875,11.56995117,-19.93880468,-1.707594651
639.8098046875,5.289951172,-12.60122506,1.907789964
-227.4301953125,8.699951172,-42.8496327,-1.707594651
341.4498046875,5.669951172,-19.67128875,9.061636118
-762.9101953125,5.899951172,-54.60759448,2.75394381
383.8398046875,7.189951172,-19.32097028,7.215482272
416.6698046875,6.219951172,-20.54390022,1.984713041
-88.1001953125,5.459951172,-32.90695754,1.75394381
443.1698046875,7.239951172,-17.11714862,-0.322979267
-667.2001953125,5.119951172,-54.23179831,1.215482272
96.0398046875,8.469951172,-20.5884862,9.984713041
-98.0601953125,5.309951172,-37.66491932,1.292405349
682.0098046875,8.009951172,-5.059823783,6.369328425
-137.2401953125,6.059951172,-34.03434608,-0.169133113
150.1798046875,5.249951172,-16.31460085,0.369328425
138.0798046875,8.159951172,-20.35918684,5.830866887
11.5898046875,9.019951172,-28.85600213,-1.169133113
-304.0401953125,5.509951172,-36.61396391,10.98471304
161.9998046875,7.429951172,-16.6585499,-2.322979267
4.3898046875,7.219951172,-24.40377283,3.215482272
-21.9201953125,8.269951172,-27.05345436,-1.630671575
-417.7301953125,2.659951172,-36.24453716,6.292405349
-138.6301953125,8.299951172,-33.02160722,-0.322979267
-29.1201953125,6.789951172,-25.28275372,5.369328425
-364.3901953125,5.549951172,-31.90695754,11.06163612
382.7698046875,7.269951172,-7.289123146,5.75394381
